baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
AL121895.1 (ENSG00000232406)	15.02729066	3.004801105	1.38611819	2.16778131	0.03017533	0.406190657
AL513534.2 (ENSG00000260400)	81.78309365	-2.162816439	0.997775197	-2.167639009	0.030186163	0.406190657
AC024884.1 (ENSG00000274569)	1.122617083	-2.408389733	1.11110654	-2.167559678	0.030192204	0.406190657
H3C1 (ENSG00000275714)	13.11155417	-1.888292953	0.871268592	-2.167291431	0.03021264	0.406252099
ADGRG5 (ENSG00000159618)	97.93254198	3.384938935	1.562342686	2.166579052	0.030266966	0.406342352
TSPYL2 (ENSG00000184205)	1736.759033	-0.721293906	0.332905967	-2.166659588	0.03026082	0.406342352
AC136475.3 (ENSG00000255026)	13.7436948	2.64054173	1.218674749	2.166732125	0.030255286	0.406342352
UNC80 (ENSG00000144406)	200.3071118	-4.218981463	1.948313947	-2.165452579	0.030353043	0.406432328
TSPAN18 (ENSG00000157570)	1048.481247	-3.445174201	1.590729085	-2.16578312	0.030327764	0.406432328
GATD1 (ENSG00000177225)	3606.778376	0.957341208	0.441937623	2.166236042	0.030293154	0.406432328
TMEM178B (ENSG00000261115)	639.5768833	-2.725772593	1.258719902	-2.165511634	0.030348525	0.406432328
NAPA-AS1 (ENSG00000268061)	91.91045013	-0.958570592	0.442654916	-2.165503097	0.030349178	0.406432328
SYN3 (ENSG00000185666)	46.67676387	-2.069615319	0.955919986	-2.165050789	0.030383796	0.406631441
FHL1 (ENSG00000022267)	1439.474971	-2.232614665	1.031918977	-2.163556165	0.030498429	0.406639972
GMIP (ENSG00000089639)	842.7898828	-0.833045354	0.385014333	-2.163673614	0.030489407	0.406639972
DLEU2L (ENSG00000116652)	39.47184951	1.051730524	0.486118307	2.163527909	0.0305006	0.406639972
KDM5B (ENSG00000117139)	5643.52495	-1.179366322	0.545217091	-2.163113266	0.030532469	0.406639972
STX12 (ENSG00000117758)	1950.13421	-0.507239231	0.234447299	-2.16355332	0.030498647	0.406639972
SHKBP1 (ENSG00000160410)	3927.807371	0.727728548	0.33622837	2.1643877	0.030434607	0.406639972
HRCT1 (ENSG00000196196)	83.13302541	2.478021377	1.145518692	2.163230853	0.030523428	0.406639972
UGDH-AS1 (ENSG00000249348)	51.68479499	-0.996082377	0.460491956	-2.163083119	0.030534787	0.406639972
LRRC24 (ENSG00000254402)	63.28802601	-1.278235094	0.590776741	-2.163651689	0.030491091	0.406639972
H4C15 (ENSG00000270276)	527.9514867	-2.077677023	0.960565448	-2.16297289	0.030543265	0.406639972
AC107294.2 (ENSG00000272970)	27.89910188	-1.310054157	0.605802954	-2.162508698	0.030578987	0.406903968
TLDC2 (ENSG00000101342)	48.89458941	2.042061858	0.944721173	2.161549796	0.030652895	0.407675539
CYSTM1 (ENSG00000120306)	2461.324096	1.275474783	0.59044271	2.160200745	0.030757132	0.408641951
TENM4 (ENSG00000149256)	929.2084662	-3.653107626	1.691099894	-2.160196236	0.030757481	0.408641951
GCNT1 (ENSG00000187210)	948.5490589	2.255270956	1.044228451	2.15974862	0.030792135	0.408890168
CDCA7 (ENSG00000144354)	4488.289827	0.850278949	0.393806818	2.159127037	0.030840313	0.409015117
ADRA2A (ENSG00000150594)	23.86646069	-2.300348795	1.06533137	-2.15928007	0.030828445	0.409015117
TMEM134 (ENSG00000172663)	1023.179366	-0.888896271	0.411865935	-2.158217503	0.030910925	0.409015117
PARP14 (ENSG00000173193)	2941.117404	1.404851995	0.650852248	2.158480667	0.03089048	0.409015117
BCOR (ENSG00000183337)	3851.450167	-0.986662972	0.45717236	-2.158185967	0.030913376	0.409015117
BORCS8 (ENSG00000254901)	1066.234237	-0.672439125	0.311507038	-2.158664308	0.03087622	0.409015117
Z95118.2 (ENSG00000286511)	7.10942819	-1.79206738	0.830060609	-2.158959673	0.030853296	0.409015117
AC010624.2 (ENSG00000267890)	4.304729475	-3.127160505	1.449752643	-2.157030388	0.031003297	0.409992977
HSPA4 (ENSG00000170606)	18796.47752	0.580062414	0.268995122	2.156404958	0.031052058	0.410214028
AC091178.2 (ENSG00000286443)	9.836993649	-1.972404635	0.914653211	-2.156450785	0.031048483	0.410214028
RBMX2P5 (ENSG00000227087)	1.30768517	2.712458845	1.25798402	2.156194994	0.031068442	0.410218803
AC004590.1 (ENSG00000251239)	1.751258307	3.119053028	1.446757242	2.155892459	0.031092063	0.410319076
FBXW8 (ENSG00000174989)	1282.032741	-0.813665419	0.377518196	-2.155301199	0.031138272	0.410505686
AL078604.2 (ENSG00000237927)	7.243046599	-2.612746936	1.212234229	-2.155315263	0.031137172	0.410505686
SH3RF2 (ENSG00000156463)	1453.460557	2.060207908	0.956117383	2.154764619	0.031180258	0.410847644
FKBP14 (ENSG00000106080)	2501.02304	-1.094858707	0.508169409	-2.154515184	0.031199793	0.410893564
LRRTM3 (ENSG00000198739)	5.358358133	-3.3175492	1.540051853	-2.154180194	0.031226043	0.411027848
ARMCX5-GPRASP2 (ENSG00000271147)	248.5987407	-0.826493386	0.383735866	-2.153808021	0.03125523	0.411200622
AL359258.3 (ENSG00000280186)	37.96400114	-1.70122784	0.790201529	-2.152903755	0.031326243	0.411923205
CXCR6 (ENSG00000172215)	38.78922742	1.796251784	0.834541929	2.152380513	0.031367397	0.41225262
ACE (ENSG00000159640)	160.6105545	-2.233229318	1.038041255	-2.151387824	0.031445601	0.412539603
TSPEAR-AS2 (ENSG00000182912)	183.6413418	-2.689237248	1.249967905	-2.151445038	0.03144109	0.412539603
DNAH10OS (ENSG00000250091)	148.6041881	-1.921856398	0.893394197	-2.151185226	0.031461583	0.412539603
CCT5P1 (ENSG00000250444)	5.792154045	1.106010684	0.514165039	2.151081075	0.031469801	0.412539603
AC095031.1 (ENSG00000280040)	1.461307841	-1.891887904	0.879438727	-2.151244703	0.03145689	0.412539603
AL353151.2 (ENSG00000287759)	2.440055856	-2.066696585	0.961085879	-2.150376599	0.031525438	0.413057451
MAP2K3 (ENSG00000034152)	4078.752431	0.889490133	0.414227585	2.147346445	0.031765711	0.413345675
RSPO4 (ENSG00000101282)	13.59304961	-3.274973288	1.523852696	-2.149140331	0.031623278	0.413345675
TFR2 (ENSG00000106327)	437.4769022	-2.474460753	1.152832327	-2.146418602	0.031839597	0.413345675
BIN2 (ENSG00000110934)	14.57970375	2.577696956	1.199638346	2.148728378	0.031655938	0.413345675
DCTD (ENSG00000129187)	4537.061686	0.638499515	0.297209871	2.148311939	0.031688983	0.413345675
PTH2R (ENSG00000144407)	34.92480567	-4.65423572	2.168343715	-2.146447395	0.031837301	0.413345675
AOPEP (ENSG00000148120)	2385.540111	1.39674259	0.650411475	2.147475319	0.03175546	0.413345675
WDR26 (ENSG00000162923)	7340.955262	-0.606735529	0.282335548	-2.148987378	0.031635401	0.413345675
SCNM1 (ENSG00000163156)	1622.03099	-0.554592395	0.258199513	-2.147921927	0.031719958	0.413345675
NOXRED1 (ENSG00000165555)	14.95007149	-0.855137416	0.398310985	-2.146908943	0.031800532	0.413345675
COMMD8 (ENSG00000169019)	1260.413047	0.581516204	0.27057935	2.149152199	0.031622337	0.413345675
ANKRD13D (ENSG00000172932)	2193.822173	-0.805285915	0.375208546	-2.146235536	0.031854192	0.413345675
TLR6 (ENSG00000174130)	466.3501037	2.436408912	1.13442913	2.147696006	0.031737913	0.413345675
RPP38-DT (ENSG00000176236)	14.06766734	0.980203065	0.456308575	2.148114497	0.031704661	0.413345675
HSPA8P15 (ENSG00000219395)	13.88636737	-1.597531132	0.743857905	-2.147629433	0.031743205	0.413345675
AC009220.2 (ENSG00000239254)	8.273513707	1.252088665	0.583370444	2.146301169	0.031848958	0.413345675
L1TD1 (ENSG00000240563)	2.163796882	3.426876051	1.594554922	2.149111331	0.031625576	0.413345675
AC005480.1 (ENSG00000258891)	5.602414268	1.790869946	0.833175963	2.149449846	0.031598758	0.413345675
CR381653.1 (ENSG00000278932)	56.45055143	-1.333707684	0.621157806	-2.147131807	0.03178279	0.413345675
PCDH17 (ENSG00000118946)	408.0365442	-3.452209689	1.60879898	-2.145830357	0.031886516	0.413346115
GPR87 (ENSG00000138271)	203.9802257	-2.946912769	1.373264557	-2.145917737	0.031879542	0.413346115
RFXANK (ENSG00000064490)	1975.37697	-0.609475813	0.284065754	-2.145544838	0.03190931	0.413432271
CCNB2 (ENSG00000157456)	5269.483055	0.592099599	0.276031683	2.145042162	0.031949476	0.413658912
AC009812.1 (ENSG00000251867)	41.11718721	-1.199398542	0.559180603	-2.144921579	0.031959118	0.413658912
AL512378.1 (ENSG00000218713)	1.493879007	-2.545458849	1.187143653	-2.144187725	0.032017848	0.414209677
AQP5 (ENSG00000161798)	6.338330614	1.934986234	0.902538398	2.143937853	0.032037867	0.414259325
GAPDHP65 (ENSG00000235587)	99.77249498	0.853180174	0.398084903	2.143211581	0.032096113	0.414593683
EEF1A1P7 (ENSG00000268222)	2.174045869	1.76932335	0.825482622	2.143380494	0.032082558	0.414593683
KDELR2 (ENSG00000136240)	20174.10273	-0.727071898	0.339701868	-2.140323519	0.032328631	0.414782563
TINAGL1 (ENSG00000142910)	7176.656739	3.094219441	1.444687743	2.141791163	0.032210291	0.414782563
NPPA (ENSG00000175206)	8.160762348	-2.733950266	1.276256717	-2.142163273	0.032180346	0.414782563
RPRM (ENSG00000177519)	19.38356456	-2.73815149	1.279060699	-2.140751798	0.032294059	0.414782563
CIITA (ENSG00000179583)	818.9361562	2.410919103	1.126483829	2.140216345	0.032337287	0.414782563
DCHS2 (ENSG00000197410)	167.7734454	-3.429986307	1.602759425	-2.140050623	0.032350676	0.414782563
SLC28A3 (ENSG00000197506)	74.66636814	3.534290199	1.649682894	2.142405799	0.032160842	0.414782563
NPIPB13 (ENSG00000198064)	168.0021294	1.099607926	0.513773082	2.140259901	0.032333769	0.414782563
IMPDH1P5 (ENSG00000213513)	55.6713601	-1.471001845	0.686565392	-2.142551697	0.032149113	0.414782563
AL008729.1 (ENSG00000215022)	24.62758035	-1.174898911	0.548667522	-2.141367702	0.032244397	0.414782563
LINC02577 (ENSG00000228742)	68.02206822	2.422022536	1.131466018	2.140605636	0.032305854	0.414782563
CPB2-AS1 (ENSG00000235903)	47.05409093	-1.738430068	0.812345736	-2.140012547	0.032353753	0.414782563
AC092142.1 (ENSG00000261235)	6.508972214	-3.660463518	1.710255764	-2.140301817	0.032330383	0.414782563
MAFG-DT (ENSG00000265688)	240.2528721	0.733160745	0.34245563	2.140892663	0.032282695	0.414782563
TSNAX-DISC1 (ENSG00000270106)	21.88350238	-1.122404186	0.524479481	-2.140034504	0.032351978	0.414782563
ZNF669 (ENSG00000188295)	427.0677383	-1.583337665	0.740011282	-2.139612873	0.032386065	0.414989012
PLXNA4 (ENSG00000221866)	948.7073072	-3.336502713	1.55955994	-2.13938729	0.032404315	0.41501515
RSBN1 (ENSG00000081019)	1213.201367	-0.887927219	0.415112666	-2.139002952	0.032435429	0.415205931
ZSWIM4 (ENSG00000132003)	364.3790936	-1.123293328	0.525638783	-2.13700618	0.032597489	0.416685616
GRB2 (ENSG00000177885)	9527.390015	-0.582973161	0.27275988	-2.137312722	0.032572565	0.416685616
HLA-DMB (ENSG00000242574)	195.9177782	2.573117899	1.204092358	2.136977187	0.032599847	0.416685616
AL035411.1 (ENSG00000185839)	51.21201637	0.958881295	0.448751836	2.13677409	0.03261637	0.416688781
AC018523.2 (ENSG00000256206)	34.40867995	1.243470287	0.582200744	2.1358102	0.032694887	0.417483544
NYAP1 (ENSG00000166924)	121.2636034	-1.711303824	0.801378837	-2.135449233	0.032724333	0.41765123
SERGEF (ENSG00000129158)	617.3275536	0.646634425	0.302946222	2.134485852	0.032803031	0.417822481
FBXL13 (ENSG00000161040)	115.1742843	2.098651768	0.983122485	2.134679859	0.032787169	0.417822481
AC026688.1 (ENSG00000253886)	1.413500844	-2.733318981	1.280274826	-2.134947064	0.032765334	0.417822481
THAP12P7 (ENSG00000253919)	9.879504919	1.004677821	0.47062568	2.134770505	0.032779761	0.417822481
CDX2 (ENSG00000165556)	685.1487936	3.976189897	1.86359805	2.133609174	0.032874786	0.418528235
TCF7L2 (ENSG00000148737)	2104.969564	1.319627615	0.618604299	2.133233826	0.03290555	0.41871167
CRACR2B (ENSG00000177685)	818.984842	2.061639623	0.9665684	2.132947469	0.032929036	0.41880237
ITM2A (ENSG00000078596)	33.59405564	-2.41763315	1.133888026	-2.132162168	0.032993517	0.418983156
HSPB11 (ENSG00000081870)	2035.704655	0.797563935	0.374190022	2.131440948	0.033052832	0.418983156
ANKRD27 (ENSG00000105186)	3369.256257	0.653852366	0.306646708	2.132266052	0.032984981	0.418983156
TRIM21 (ENSG00000132109)	773.0430256	1.329858421	0.62361364	2.132503742	0.032965457	0.418983156
SPATA9 (ENSG00000145757)	17.10604879	-1.216725367	0.570827471	-2.131511586	0.033047019	0.418983156
NADK2 (ENSG00000152620)	2260.677225	-0.979440344	0.459457294	-2.131733148	0.03302879	0.418983156
TTC8 (ENSG00000165533)	2235.275772	-1.387487437	0.650980634	-2.131380512	0.033057807	0.418983156
AC092617.1 (ENSG00000285591)	2.177508575	4.049683459	1.900399589	2.130964183	0.033092093	0.419210176
MOK (ENSG00000080823)	2497.893141	-2.021882449	0.949958955	-2.128389274	0.033304822	0.420148802
LIPG (ENSG00000101670)	1841.139499	3.12299694	1.467048708	2.128761589	0.03327399	0.420148802
MYBPH (ENSG00000133055)	6.349226122	3.152892564	1.481095094	2.128757686	0.033274313	0.420148802
TMPRSS5 (ENSG00000166682)	26.21524927	1.611984175	0.757239772	2.12876322	0.033273855	0.420148802
MST1 (ENSG00000173531)	274.3036062	-1.418581671	0.666289042	-2.129078496	0.033247767	0.420148802
ERC2 (ENSG00000187672)	86.03898751	-2.815003214	1.32232752	-2.128824494	0.033268784	0.420148802
CEACAMP10 (ENSG00000241104)	2.643804733	3.752822	1.763388385	2.128188	0.033321499	0.420148802
AC005520.1 (ENSG00000258653)	65.45833707	-0.895528524	0.420584167	-2.129249252	0.033233644	0.420148802
TAF15 (ENSG00000270647)	14984.03224	0.63371816	0.297816128	2.127883958	0.033346706	0.420148802
PRAG1 (ENSG00000275342)	2423.393976	1.776888933	0.83498026	2.128061007	0.033332026	0.420148802
AL022345.4 (ENSG00000285884)	4.137177396	-1.332383119	0.625938245	-2.128617527	0.033285917	0.420148802
TMEM45A (ENSG00000181458)	731.4410495	-1.76875811	0.831391327	-2.127467598	0.033381251	0.420377167
FNDC3A (ENSG00000102531)	4077.491156	-0.401248219	0.188687871	-2.126518341	0.033460124	0.421163268
RTN4RL2 (ENSG00000186907)	270.1996709	1.708744031	0.803908355	2.125545803	0.033541096	0.421975013
GUSBP3 (ENSG00000253203)	48.18528968	-0.999486672	0.470286125	-2.12527357	0.033563792	0.422053149
SCNN1B (ENSG00000168447)	37.96812617	-4.265792026	2.007947024	-2.124454467	0.03363216	0.422497817
SP9 (ENSG00000217236)	24.1181405	3.417231904	1.60841238	2.124599354	0.033620058	0.422497817
AC129510.1 (ENSG00000265678)	32.76258897	0.935178047	0.440314299	2.123887524	0.03367955	0.422885647
UQCRB (ENSG00000156467)	12172.05346	-0.633886412	0.298559583	-2.123148768	0.033741388	0.423454413
SUSD4 (ENSG00000143502)	343.0729491	-2.426317769	1.143180924	-2.122426746	0.033801918	0.424006227
AC009812.4 (ENSG00000260317)	41.90028158	-1.476780791	0.695905011	-2.122101102	0.033829249	0.424141249
RNF222 (ENSG00000189051)	1.669475486	-2.150486721	1.013514295	-2.12181193	0.033853534	0.424237978
DOK6 (ENSG00000206052)	320.4609878	-3.264447419	1.538870922	-2.121326339	0.033894349	0.42454165
NCAM1 (ENSG00000149294)	2442.237616	-3.388989999	1.598484698	-2.120126645	0.033995367	0.425507509
AL078621.2 (ENSG00000287165)	1.120013878	3.099228735	1.461889357	2.120015937	0.034004701	0.425507509
ARHGAP12 (ENSG00000165322)	4086.059081	0.802281127	0.378526225	2.119486243	0.034049395	0.425650691
HOXB2 (ENSG00000173917)	284.9676524	3.052302508	1.440083294	2.11953192	0.034045539	0.425650691
DCHS1 (ENSG00000166341)	823.097094	-2.805109563	1.323718627	-2.11911316	0.034080905	0.425836664
AL033519.3 (ENSG00000219023)	25.16824417	1.090409439	0.514739099	2.118373059	0.034143486	0.426410498
RPL30 (ENSG00000156482)	49467.68609	-0.725863757	0.342684193	-2.118171108	0.034160579	0.426415966
AC127024.7 (ENSG00000279337)	11.06577043	-3.148987849	1.487274079	-2.117288195	0.034235396	0.427141625
SIGLEC10-AS1 (ENSG00000255441)	3.844891104	2.018707831	0.95427898	2.115427325	0.034393543	0.428905741
TPH2 (ENSG00000139287)	4.735712633	-3.939228543	1.863016495	-2.114435677	0.034478073	0.429541426
AC079148.1 (ENSG00000260331)	4.77606319	-1.673785168	0.791579842	-2.114486852	0.034473707	0.429541426
COL7A1 (ENSG00000114270)	2539.181585	2.413731288	1.141781891	2.114003828	0.03451494	0.429791587
MACROH2A1 (ENSG00000113648)	18056.85115	0.478356182	0.226340591	2.113435243	0.034563532	0.430187433
MCM5 (ENSG00000100297)	8302.071861	0.553534238	0.262052231	2.112305001	0.034660297	0.430339323
ACTR5 (ENSG00000101442)	1201.289045	0.589524967	0.279074142	2.112431352	0.034649468	0.430339323
RIPK3 (ENSG00000129465)	16.38494371	4.61788405	2.185840836	2.11263509	0.034632013	0.430339323
IL19 (ENSG00000142224)	1.989361888	-2.687900202	1.272610739	-2.112114978	0.034676589	0.430339323
METTL6 (ENSG00000206562)	1171.071916	-0.502776294	0.238000774	-2.11249857	0.034643708	0.430339323
PLEKHM1 (ENSG00000225190)	1488.947375	0.799323639	0.378387898	2.112445043	0.034648295	0.430339323
CES2 (ENSG00000172831)	2524.208652	0.8132811	0.385261626	2.110983924	0.034773694	0.431205476
HSPD1P4 (ENSG00000257576)	93.27374326	1.007541475	0.47730201	2.110909769	0.034780068	0.431205476
SCN7A (ENSG00000136546)	7.251778933	-2.598193496	1.231306046	-2.110111865	0.034848722	0.431795049
PLPP3 (ENSG00000162407)	1788.807172	-1.442338277	0.683583917	-2.109965202	0.034861353	0.431795049
SLC5A11 (ENSG00000158865)	13.41821993	2.037470221	0.965970993	2.10924576	0.034923374	0.432354071
XAF1 (ENSG00000132530)	80.69992368	2.81659878	1.335589411	2.108880736	0.034954877	0.43253493
DERL1 (ENSG00000136986)	7347.580127	-0.750340413	0.35587481	-2.108439234	0.034993014	0.432588671
AC012306.3 (ENSG00000286873)	23.35983952	-1.08717101	0.515588946	-2.108600306	0.034979096	0.432588671
TBX3 (ENSG00000135111)	3719.781808	-2.074092226	0.98393954	-2.107946821	0.03503559	0.432674996
AC006058.1 (ENSG00000261786)	1621.859874	3.290587894	1.561004298	2.107994129	0.035031497	0.432674996
AL627422.2 (ENSG00000285159)	5.179413244	2.805776675	1.331157441	2.10777222	0.035050697	0.432674996
AC027607.1 (ENSG00000248936)	5.145392617	1.820344908	0.863952779	2.106995836	0.03511794	0.433296151
LINC01393 (ENSG00000225535)	6.950283856	-2.111628821	1.002427384	-2.106515499	0.035159598	0.433601172
PLPPR2 (ENSG00000105520)	1884.386185	-1.452869171	0.690113225	-2.105262033	0.035268505	0.434525634
SOWAHC (ENSG00000198142)	1889.518486	0.940292901	0.446601362	2.105441187	0.035252922	0.434525634
SMAP2 (ENSG00000084070)	1945.72665	-0.850293517	0.404136007	-2.103978621	0.035380312	0.435316738
DNMBP (ENSG00000107554)	3788.365113	1.16245911	0.552775887	2.102948296	0.035470289	0.435316738
CRACD (ENSG00000109265)	1513.661522	-2.016671588	0.958821339	-2.103281921	0.035441133	0.435316738
SCAPER (ENSG00000140386)	811.7922176	-0.635422944	0.302102135	-2.103338148	0.035436221	0.435316738
NFKBIL1 (ENSG00000204498)	675.8854634	-0.576271061	0.273971943	-2.103394441	0.035431304	0.435316738
AL451069.1 (ENSG00000226900)	9.873793622	-3.499264109	1.664119965	-2.102771545	0.035485745	0.435316738
LINC02212 (ENSG00000249396)	3.908850474	4.314993005	2.051092445	2.103753546	0.035399951	0.435316738
AC053527.2 (ENSG00000250220)	5.248639232	-1.410629981	0.670780774	-2.102967222	0.035468635	0.435316738
AC011503.2 (ENSG00000269397)	33.75330571	-3.018249605	1.43452231	-2.104010223	0.035377555	0.435316738
JOSD1 (ENSG00000100221)	4191.829662	0.523121817	0.248843437	2.102212633	0.035534654	0.435395102
PABPC1P7 (ENSG00000250651)	1.336314729	-2.157594865	1.026361394	-2.102178509	0.035537642	0.435395102
PINX1 (ENSG00000254093)	879.3776007	0.760781755	0.361912427	2.102115591	0.035543151	0.435395102
VAV2 (ENSG00000160293)	4135.888997	-0.663419323	0.315701272	-2.10141479	0.035604571	0.435845239
RPSAP5 (ENSG00000243904)	1.226196418	-1.947363044	0.926738549	-2.10130791	0.035613946	0.435845239
TCEA1P2 (ENSG00000230409)	78.9836089	0.903092269	0.429824601	2.101071618	0.03563468	0.435890624
GNB1 (ENSG00000078369)	25220.19421	-0.538691318	0.25653743	-2.09985466	0.035741628	0.43623232
STAMBPL1 (ENSG00000138134)	1103.886426	1.494935604	0.71201282	2.099590854	0.035764848	0.43623232
ANKK1 (ENSG00000170209)	4.003723535	3.204481769	1.525843476	2.100137936	0.035716709	0.43623232
AL513365.1 (ENSG00000223583)	2.27412837	-1.227687412	0.584589032	-2.10008629	0.035721251	0.43623232
